treatment,run_id,uses_cohorts,solution_found,solution_size,update_found,fitness,num_antagonists,sorts_per_antagonist,network
TESTS_DRIFT__SEL_LEX,1251,0,True,63,51337,16384.5,1024,16,"[(13,5),(2,12),(3,6),(10,7),(11,9),(3,2),(1,8),(11,10),(6,12),(0,14),(4,15),(4,5),(0,1),(8,14),(15,13),(15,12),(2,0),(10,5),(5,2),(1,6),(3,8),(9,7),(7,4),(6,10),(13,9),(6,5),(0,4),(9,1),(13,8),(14,11),(6,8),(12,11),(7,3),(14,15),(7,11),(11,9),(6,9),(2,3),(1,4),(2,1),(12,13),(10,14),(5,7),(4,3),(8,11),(12,10),(10,8),(5,6),(9,7),(6,7),(8,7),(6,4),(9,10),(13,14),(3,2),(8,9),(6,8),(3,5),(4,5),(12,13),(12,11),(6,7),(11,10)]"
TESTS_DRIFT__SEL_LEX,1252,0,True,63,14720,16384.5,1024,16,"[(4,2),(11,3),(13,0),(1,8),(5,9),(12,10),(14,15),(7,6),(12,9),(3,5),(8,7),(15,13),(2,10),(9,8),(15,12),(1,0),(11,4),(14,6),(13,7),(9,11),(6,0),(8,1),(2,3),(14,4),(10,5),(0,2),(10,13),(15,11),(13,12),(13,11),(5,6),(12,9),(1,4),(3,7),(1,2),(3,5),(4,7),(7,10),(5,2),(3,1),(8,14),(3,2),(12,14),(11,12),(5,4),(7,6),(8,9),(10,11),(7,9),(9,11),(7,10),(8,6),(5,8),(9,10),(9,8),(6,4),(14,13),(3,4),(12,13),(5,7),(8,7),(11,12),(5,6)]"
TESTS_DRIFT__SEL_LEX,1253,0,True,62,41967,16384.5,1024,16,"[(1,10),(3,13),(15,4),(2,7),(11,8),(5,6),(15,11),(0,14),(13,10),(12,9),(14,6),(12,7),(13,14),(7,11),(4,9),(2,5),(5,10),(8,0),(15,12),(9,8),(1,3),(2,4),(5,8),(12,13),(6,3),(1,0),(0,2),(1,4),(11,6),(15,14),(7,3),(7,8),(14,13),(9,10),(5,2),(3,1),(4,12),(12,8),(4,7),(6,9),(5,3),(6,4),(6,7),(10,11),(10,13),(10,9),(8,9),(9,7),(2,1),(11,14),(5,8),(11,13),(3,2),(4,3),(8,7),(12,10),(6,5),(12,11),(6,7),(9,10),(9,8),(5,4)]"
TESTS_DRIFT__SEL_LEX,1254,0,True,61,18670,16384.5,1024,16,"[(4,14),(6,15),(1,5),(3,7),(12,11),(2,8),(13,0),(9,10),(0,3),(2,1),(9,6),(15,12),(14,8),(10,5),(4,11),(5,12),(3,11),(4,0),(7,13),(1,6),(1,0),(8,7),(3,6),(7,5),(9,2),(15,10),(13,14),(13,12),(2,4),(1,3),(8,10),(11,9),(14,15),(10,11),(14,13),(9,6),(12,8),(12,9),(9,7),(4,8),(10,13),(7,4),(9,12),(14,11),(5,2),(13,11),(3,5),(6,8),(5,6),(5,4),(8,10),(10,12),(1,2),(12,11),(8,9),(7,6),(3,2),(10,9),(8,7),(3,4),(5,6)]"
TESTS_DRIFT__SEL_LEX,1255,0,True,62,20854,16384.5,1024,16,"[(8,1),(7,14),(0,9),(9,8),(15,6),(13,12),(11,5),(0,1),(10,2),(13,10),(12,2),(3,4),(15,4),(11,14),(7,5),(3,6),(14,15),(6,1),(7,10),(4,11),(3,0),(8,12),(5,2),(9,13),(4,8),(3,5),(2,0),(13,15),(10,6),(7,1),(3,1),(7,8),(4,2),(8,5),(9,11),(14,12),(1,2),(3,4),(11,13),(11,12),(10,14),(5,9),(6,11),(4,7),(6,5),(5,4),(10,12),(10,8),(14,13),(11,9),(13,12),(8,9),(7,6),(11,10),(9,10),(2,3),(8,6),(9,7),(6,5),(12,11),(7,8),(3,4)]"
TESTS_DRIFT__SEL_LEX,1256,0,True,61,4021,16384.5,1024,16,"[(0,2),(13,10),(14,1),(3,4),(7,8),(6,5),(11,9),(0,9),(11,2),(12,15),(15,6),(12,5),(14,8),(7,1),(7,12),(3,10),(14,15),(13,4),(1,0),(3,5),(11,13),(2,4),(10,6),(9,8),(12,11),(3,0),(4,14),(9,10),(13,15),(1,5),(7,2),(3,1),(11,5),(14,13),(8,6),(2,6),(11,8),(5,4),(9,5),(10,12),(12,14),(5,7),(1,2),(9,11),(6,3),(13,10),(8,7),(5,4),(8,10),(8,9),(11,10),(7,6),(10,9),(6,4),(5,7),(3,2),(8,7),(12,13),(4,3),(6,5),(12,11)]"
TESTS_DRIFT__SEL_LEX,1257,0,True,62,28043,16384.5,1024,16,"[(4,7),(10,0),(3,2),(3,10),(15,1),(0,1),(6,11),(5,13),(12,14),(14,13),(8,9),(11,7),(5,2),(15,9),(4,8),(12,6),(14,15),(1,8),(10,11),(6,2),(15,11),(7,3),(12,5),(14,7),(9,13),(9,3),(0,4),(13,10),(6,4),(0,2),(12,8),(9,6),(13,12),(9,10),(9,7),(11,14),(1,5),(4,3),(14,13),(8,5),(2,1),(8,10),(9,12),(8,11),(11,12),(4,2),(6,4),(7,5),(5,4),(1,3),(3,2),(10,11),(9,7),(8,6),(4,3),(7,6),(8,9),(9,10),(12,13),(11,12),(6,5),(7,8)]"
TESTS_DRIFT__SEL_LEX,1258,0,True,62,24714,16384.5,1024,16,"[(11,14),(12,0),(2,7),(5,13),(6,1),(10,3),(9,15),(6,12),(5,9),(3,1),(8,4),(8,14),(0,4),(5,1),(2,11),(9,4),(13,10),(10,8),(7,15),(11,3),(0,2),(7,6),(13,12),(15,14),(10,7),(6,8),(0,1),(5,2),(4,3),(13,15),(14,12),(5,8),(2,1),(9,11),(9,12),(3,6),(3,1),(8,7),(12,8),(7,9),(2,6),(5,6),(13,10),(11,14),(10,11),(6,9),(4,7),(8,7),(10,8),(3,2),(12,10),(8,9),(7,6),(5,4),(13,14),(13,11),(5,6),(8,7),(10,9),(8,9),(11,12),(4,3)]"
TESTS_DRIFT__SEL_LEX,1259,0,True,62,28946,16384.5,1024,16,"[(11,0),(3,15),(6,1),(8,7),(10,2),(9,12),(13,5),(4,14),(15,8),(1,9),(5,4),(2,3),(6,12),(13,10),(11,14),(3,5),(0,7),(8,11),(14,15),(10,6),(9,7),(5,9),(6,8),(4,2),(13,12),(11,12),(9,14),(10,9),(5,11),(5,9),(8,9),(15,13),(1,0),(4,7),(14,13),(10,12),(3,1),(13,10),(8,3),(0,2),(3,5),(8,11),(12,14),(6,1),(4,2),(9,11),(8,7),(1,2),(4,6),(8,10),(11,10),(12,13),(11,12),(7,6),(4,2),(7,5),(9,8),(10,9),(8,7),(6,3),(6,5),(4,3)]"
TESTS_DRIFT__SEL_LEX,1260,0,True,62,16611,16384.5,1024,16,"[(8,4),(12,5),(13,14),(8,14),(10,0),(11,3),(3,13),(1,15),(4,0),(3,0),(1,5),(6,7),(2,9),(10,11),(6,2),(8,5),(9,7),(13,4),(1,2),(15,12),(10,7),(2,3),(9,15),(1,0),(7,5),(13,9),(12,6),(4,6),(11,14),(2,5),(9,3),(14,15),(12,11),(7,3),(10,8),(1,4),(1,2),(11,8),(13,14),(5,4),(10,12),(13,10),(6,8),(7,9),(6,3),(6,5),(8,11),(11,9),(10,9),(7,8),(12,14),(2,4),(13,12),(8,10),(7,5),(7,6),(12,11),(9,8),(4,3),(7,8),(10,11),(5,4)]"
TESTS_DRIFT__SEL_LEX,1261,0,True,63,75539,16384.5,1024,16,"[(5,8),(9,2),(11,15),(13,6),(3,0),(1,7),(14,12),(10,4),(1,5),(4,6),(11,0),(12,2),(8,15),(4,1),(0,2),(12,8),(14,9),(9,5),(3,13),(7,10),(6,11),(7,3),(1,0),(14,10),(2,4),(5,6),(13,15),(11,9),(13,10),(3,8),(13,11),(3,1),(1,2),(12,7),(4,9),(10,7),(8,7),(9,10),(15,14),(12,14),(7,4),(2,3),(5,4),(5,6),(14,13),(4,2),(12,11),(8,9),(7,6),(3,5),(3,4),(11,10),(2,1),(8,6),(13,12),(9,7),(8,5),(11,9),(5,6),(7,10),(8,7),(12,11),(9,10)]"
TESTS_DRIFT__SEL_LEX,1262,0,True,62,28382,16384.5,1024,16,"[(8,1),(3,9),(6,5),(12,10),(5,1),(15,13),(2,7),(9,12),(14,0),(7,15),(11,4),(4,0),(3,13),(6,14),(8,11),(2,10),(4,10),(14,15),(3,0),(11,12),(9,8),(5,13),(4,5),(1,2),(1,0),(3,2),(15,12),(9,14),(7,6),(5,3),(11,7),(13,10),(6,8),(1,6),(12,13),(8,9),(3,10),(2,4),(14,11),(14,13),(7,8),(12,11),(1,2),(3,7),(5,8),(6,4),(7,10),(10,8),(2,4),(9,5),(7,6),(9,11),(6,5),(9,8),(4,3),(10,11),(10,9),(5,4),(6,7),(13,12),(7,8),(11,12)]"
TESTS_DRIFT__SEL_LEX,1263,0,True,67,68038,16384.5,1024,16,"[(0,15),(1,8),(10,11),(2,12),(6,3),(9,5),(4,7),(11,9),(1,4),(4,9),(0,2),(5,10),(5,0),(14,13),(3,13),(11,7),(6,8),(12,10),(14,15),(1,3),(15,8),(1,0),(15,12),(13,2),(10,7),(14,6),(6,7),(4,2),(12,4),(4,7),(14,10),(1,2),(13,8),(3,5),(15,11),(5,7),(12,14),(6,3),(14,13),(4,5),(8,9),(10,8),(12,9),(2,6),(14,12),(11,13),(10,7),(5,11),(9,7),(5,7),(8,4),(8,6),(14,13),(7,8),(10,12),(10,9),(12,13),(11,10),(1,3),(2,3),(9,10),(6,5),(3,4),(7,6),(11,12),(5,4),(9,8)]"
TESTS_DRIFT__SEL_LEX,1264,0,True,63,62247,16384.5,1024,16,"[(4,15),(13,1),(6,5),(4,5),(0,7),(12,8),(14,11),(9,10),(10,7),(12,14),(2,3),(11,0),(2,1),(13,15),(7,5),(2,12),(8,9),(2,5),(9,11),(8,0),(7,12),(3,6),(13,3),(8,3),(15,10),(8,7),(1,4),(14,6),(10,6),(4,9),(1,0),(1,3),(13,11),(14,15),(2,4),(11,9),(4,3),(12,13),(4,12),(9,7),(14,10),(5,6),(6,11),(10,12),(8,6),(14,13),(8,11),(4,6),(2,1),(12,13),(9,5),(7,5),(9,10),(3,2),(12,11),(10,8),(9,6),(5,3),(11,10),(7,4),(7,6),(5,4),(9,8)]"
TESTS_DRIFT__SEL_LEX,1265,0,True,62,51267,16384.5,1024,16,"[(3,7),(9,6),(12,0),(14,1),(12,9),(2,13),(5,8),(15,11),(4,10),(1,3),(15,13),(5,4),(14,7),(0,6),(6,3),(5,9),(2,11),(10,8),(13,8),(11,7),(14,15),(0,2),(1,4),(0,1),(9,11),(8,3),(4,2),(9,8),(12,10),(7,5),(14,10),(3,2),(12,15),(13,6),(5,1),(2,1),(11,13),(12,14),(12,11),(5,3),(4,7),(2,3),(9,10),(6,7),(8,6),(5,6),(9,8),(8,4),(14,13),(11,9),(4,5),(12,13),(10,7),(8,7),(11,8),(7,6),(9,7),(3,4),(5,6),(9,8),(12,10),(10,11)]"
TESTS_DRIFT__SEL_LEX,1266,0,True,62,12315,16384.5,1024,16,"[(5,13),(6,14),(4,9),(11,3),(14,11),(4,5),(7,0),(8,12),(10,2),(9,13),(12,7),(9,11),(0,8),(3,6),(15,1),(4,3),(2,1),(15,10),(8,2),(1,0),(1,4),(7,10),(6,5),(9,7),(10,6),(5,2),(12,14),(11,8),(15,13),(7,2),(0,3),(13,12),(4,12),(9,5),(14,15),(8,6),(4,6),(11,13),(4,5),(3,1),(3,7),(12,8),(6,5),(2,1),(14,10),(3,2),(11,10),(14,13),(12,9),(8,9),(13,11),(6,10),(9,10),(8,7),(6,8),(11,12),(9,8),(7,5),(10,11),(7,6),(3,4),(4,5)]"
TESTS_DRIFT__SEL_LEX,1267,0,True,62,28587,16384.5,1024,16,"[(14,0),(12,15),(3,6),(13,1),(5,4),(7,2),(3,0),(8,11),(9,10),(12,8),(7,13),(11,6),(5,10),(2,4),(7,6),(15,14),(14,5),(10,15),(13,11),(1,9),(4,9),(8,1),(2,0),(12,3),(3,4),(14,7),(13,15),(2,8),(1,0),(10,11),(13,14),(5,6),(2,1),(9,12),(5,3),(8,6),(4,7),(9,8),(3,1),(10,8),(5,2),(5,6),(3,2),(8,4),(8,6),(9,7),(12,11),(12,14),(5,4),(7,10),(7,6),(13,11),(8,11),(13,12),(10,11),(11,9),(8,7),(9,10),(3,4),(12,11),(5,6),(9,8)]"
TESTS_DRIFT__SEL_LEX,1268,0,True,61,29537,16384.5,1024,16,"[(0,10),(5,11),(8,9),(13,12),(15,1),(6,7),(9,10),(4,3),(2,14),(7,14),(2,12),(15,4),(13,11),(11,9),(4,7),(3,8),(12,8),(7,11),(5,1),(15,13),(10,14),(6,0),(1,2),(15,14),(6,5),(0,3),(5,8),(3,2),(13,10),(12,6),(3,6),(13,14),(9,4),(10,7),(12,11),(2,5),(8,3),(7,6),(0,1),(1,4),(4,5),(2,1),(2,4),(10,8),(13,11),(11,10),(14,12),(9,8),(3,6),(8,5),(7,9),(6,8),(5,3),(9,11),(7,10),(13,12),(10,9),(8,7),(12,11),(5,6),(4,3)]"
TESTS_DRIFT__SEL_LEX,1269,0,True,62,70821,16384.5,1024,16,"[(2,15),(12,11),(13,6),(9,14),(4,8),(1,7),(10,0),(3,5),(6,1),(10,14),(2,4),(5,12),(0,9),(3,11),(3,1),(15,7),(13,8),(2,0),(1,0),(4,6),(13,15),(12,14),(7,8),(2,3),(11,9),(6,12),(5,10),(8,10),(10,12),(7,9),(1,2),(15,14),(4,5),(3,9),(13,11),(6,9),(5,6),(3,8),(7,5),(7,3),(4,5),(14,13),(11,8),(5,2),(4,1),(12,14),(6,8),(9,8),(13,10),(6,5),(11,10),(12,13),(3,5),(11,9),(8,10),(6,7),(2,4),(12,11),(8,7),(5,6),(4,3),(9,10)]"
TESTS_DRIFT__SEL_LEX,1270,0,True,62,61288,16384.5,1024,16,"[(2,9),(15,8),(12,6),(14,3),(8,6),(0,7),(4,1),(11,13),(13,14),(10,5),(10,9),(7,4),(12,15),(2,5),(14,10),(1,0),(15,7),(11,3),(15,14),(13,9),(2,3),(8,4),(5,11),(10,13),(12,1),(0,6),(5,4),(8,13),(11,12),(7,10),(8,5),(3,6),(10,14),(9,1),(2,0),(11,9),(13,12),(4,3),(7,6),(10,12),(5,7),(10,8),(1,2),(5,9),(11,7),(2,4),(6,4),(7,6),(14,13),(9,8),(11,10),(1,3),(5,4),(12,13),(8,6),(9,7),(2,3),(6,5),(8,7),(4,3),(12,11),(10,9)]"
TESTS_RANDOM__SEL_CLEX32,1361,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1362,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1363,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1364,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1365,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1366,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1367,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1368,1,True,63,329343,512.508,32,16,"[(0,7),(10,6),(15,1),(13,9),(3,14),(5,11),(2,8),(10,14),(4,12),(1,2),(0,9),(13,7),(6,3),(12,8),(11,15),(5,4),(12,15),(13,14),(15,14),(10,11),(8,9),(5,2),(0,2),(8,10),(0,3),(9,11),(14,11),(9,10),(5,13),(2,3),(9,3),(7,6),(12,7),(6,8),(12,13),(4,1),(4,8),(0,1),(7,9),(2,4),(1,2),(8,7),(11,12),(5,10),(5,7),(6,2),(6,4),(9,10),(6,3),(7,8),(8,11),(7,6),(8,9),(10,11),(9,10),(13,14),(12,13),(5,3),(2,1),(5,6),(11,12),(4,3),(7,8)]"
TESTS_RANDOM__SEL_CLEX32,1369,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1370,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1371,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1372,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1373,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1374,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1375,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1376,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1377,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1378,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1379,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1380,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1381,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1382,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1383,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1384,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1385,1,True,62,282453,512.516,32,16,"[(7,14),(15,13),(10,11),(9,2),(6,5),(1,3),(12,8),(9,11),(15,3),(8,13),(4,0),(10,7),(6,14),(15,14),(5,0),(9,6),(2,1),(12,4),(2,10),(12,11),(15,12),(3,4),(5,13),(5,2),(8,0),(10,13),(14,11),(1,7),(7,8),(12,14),(4,9),(4,8),(6,3),(10,11),(6,4),(3,2),(11,6),(5,8),(1,0),(9,13),(7,1),(9,12),(1,2),(7,3),(5,10),(4,5),(14,13),(3,2),(9,11),(11,8),(12,13),(12,11),(6,10),(3,4),(7,6),(8,9),(10,9),(8,9),(5,6),(6,7),(4,5),(7,8)]"
TESTS_RANDOM__SEL_CLEX32,1386,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1387,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1388,1,True,61,41382,512.523,32,16,"[(4,14),(11,12),(15,1),(6,8),(9,7),(2,0),(10,5),(15,9),(13,3),(0,5),(11,4),(1,7),(3,6),(8,14),(13,12),(3,4),(10,2),(15,10),(0,1),(7,6),(2,11),(13,14),(14,15),(12,5),(13,10),(2,6),(1,4),(11,7),(0,3),(13,14),(1,3),(9,8),(8,5),(2,5),(4,6),(9,12),(11,12),(11,13),(7,4),(8,7),(10,7),(5,3),(2,1),(14,12),(10,6),(6,9),(13,12),(9,8),(5,4),(7,6),(7,5),(11,10),(10,8),(3,2),(4,6),(3,4),(11,9),(8,7),(11,12),(6,5),(9,10)]"
TESTS_RANDOM__SEL_CLEX32,1389,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_RANDOM__SEL_CLEX32,1390,1,True,62,333437,512.516,32,16,"[(15,0),(3,1),(6,12),(6,0),(13,8),(7,4),(8,1),(10,2),(9,5),(14,11),(3,13),(12,15),(11,2),(9,7),(3,11),(5,4),(9,15),(10,14),(7,12),(2,1),(14,13),(5,8),(7,3),(11,9),(6,10),(9,7),(0,4),(15,14),(14,11),(12,13),(13,11),(12,9),(2,4),(6,5),(8,10),(4,9),(7,6),(14,13),(10,12),(6,4),(1,0),(12,13),(7,9),(3,5),(2,1),(7,8),(2,5),(1,3),(9,8),(14,13),(2,3),(11,10),(7,5),(9,11),(11,12),(7,6),(8,10),(5,4),(3,4),(6,5),(7,8),(10,9)]"
TESTS_RANDOM__SEL_LEX,1181,0,True,61,29473,16384.5,1024,16,"[(4,5),(0,2),(9,3),(15,6),(10,11),(14,13),(13,6),(7,12),(1,8),(12,8),(9,15),(3,0),(4,10),(0,6),(1,7),(4,1),(2,11),(13,3),(10,7),(3,4),(15,12),(10,13),(9,2),(5,14),(6,7),(10,7),(14,11),(5,8),(0,1),(2,5),(15,14),(1,2),(9,8),(7,4),(11,12),(7,11),(12,14),(7,5),(6,3),(9,13),(10,8),(13,14),(12,9),(5,8),(2,6),(1,3),(6,4),(10,7),(12,13),(11,9),(3,2),(7,8),(6,7),(10,11),(9,8),(7,8),(11,12),(4,5),(5,6),(3,4),(9,10)]"
TESTS_RANDOM__SEL_LEX,1182,0,True,63,3632,16384.5,1024,16,"[(6,0),(11,1),(15,13),(2,14),(4,9),(2,0),(6,9),(10,3),(5,12),(5,3),(10,15),(8,7),(13,1),(2,13),(12,14),(8,11),(4,7),(7,5),(8,10),(9,14),(9,10),(5,2),(6,12),(15,11),(0,1),(6,5),(13,7),(4,3),(8,5),(15,14),(10,13),(1,4),(12,11),(1,2),(8,4),(12,14),(9,11),(0,3),(6,8),(5,3),(5,2),(11,7),(6,9),(4,7),(4,6),(8,11),(14,13),(7,9),(6,5),(3,1),(5,7),(12,10),(9,8),(12,13),(6,7),(3,2),(12,11),(10,8),(10,9),(3,4),(11,10),(8,7),(5,4)]"
TESTS_RANDOM__SEL_LEX,1183,0,True,63,7045,16384.5,1024,16,"[(4,15),(8,3),(13,11),(9,10),(1,2),(3,11),(5,6),(13,8),(12,0),(12,2),(7,14),(9,4),(5,7),(10,15),(0,1),(6,14),(2,10),(11,6),(13,12),(14,15),(9,1),(13,15),(0,5),(6,2),(3,4),(14,12),(7,8),(10,8),(7,11),(9,11),(3,0),(7,1),(12,6),(10,13),(11,14),(8,12),(3,2),(10,12),(7,8),(4,5),(8,9),(9,10),(5,6),(6,8),(1,4),(3,4),(11,12),(8,11),(7,5),(9,8),(14,13),(10,11),(6,4),(2,1),(7,6),(13,12),(5,4),(2,3),(9,10),(4,3),(6,5),(12,11),(8,7)]"
TESTS_RANDOM__SEL_LEX,1184,0,True,62,10764,16384.5,1024,16,"[(0,4),(7,10),(6,2),(15,1),(3,12),(9,5),(14,8),(6,12),(11,13),(8,7),(13,9),(11,1),(5,0),(10,14),(13,12),(6,8),(15,4),(2,3),(3,10),(4,9),(11,5),(15,14),(11,8),(7,2),(1,0),(1,6),(5,3),(4,7),(14,12),(9,10),(4,1),(0,2),(7,5),(2,3),(1,2),(12,9),(12,6),(7,8),(3,4),(15,13),(13,11),(6,5),(12,8),(9,7),(14,10),(13,14),(10,11),(6,9),(6,4),(7,4),(8,9),(8,10),(7,5),(5,4),(10,9),(2,3),(13,11),(4,3),(8,6),(11,12),(11,10),(7,6)]"
TESTS_RANDOM__SEL_LEX,1185,0,True,62,60847,16384.5,1024,16,"[(7,10),(0,8),(15,5),(11,14),(2,13),(13,15),(3,12),(9,1),(6,4),(9,8),(1,0),(4,2),(5,3),(10,14),(6,12),(15,12),(6,10),(2,3),(11,7),(4,8),(5,11),(1,13),(13,10),(11,8),(9,14),(12,9),(4,5),(1,6),(6,9),(7,0),(13,12),(3,7),(0,2),(5,6),(6,8),(6,7),(9,10),(2,3),(15,14),(1,7),(11,14),(11,12),(6,5),(4,1),(3,4),(7,10),(11,8),(14,13),(9,4),(9,7),(6,7),(4,5),(9,8),(7,8),(10,11),(1,2),(13,12),(2,3),(3,4),(9,10),(11,12),(6,5)]"
TESTS_RANDOM__SEL_LEX,1186,0,True,61,43797,16384.5,1024,16,"[(12,4),(0,3),(3,12),(10,15),(6,13),(8,7),(11,1),(5,14),(10,0),(9,2),(9,8),(2,1),(11,14),(13,15),(12,9),(6,4),(13,3),(5,7),(5,1),(0,4),(11,8),(15,14),(5,3),(4,8),(6,10),(2,7),(13,7),(4,3),(10,11),(2,6),(9,14),(13,14),(12,15),(9,6),(5,10),(11,12),(14,12),(7,10),(13,11),(8,6),(6,5),(8,7),(0,1),(9,11),(9,6),(2,1),(10,8),(2,4),(1,3),(10,11),(3,2),(7,4),(5,4),(13,12),(9,8),(11,12),(4,3),(9,10),(7,6),(6,5),(8,7)]"
TESTS_RANDOM__SEL_LEX,1187,0,True,61,59042,16384.5,1024,16,"[(11,8),(3,2),(1,14),(5,12),(4,7),(10,6),(0,13),(0,2),(9,15),(8,6),(13,3),(1,9),(10,11),(5,4),(3,9),(7,14),(0,4),(10,5),(12,15),(10,9),(1,6),(15,11),(0,1),(6,4),(2,7),(14,13),(8,12),(3,5),(2,8),(4,2),(15,14),(13,11),(12,7),(12,14),(6,5),(5,7),(11,8),(3,1),(11,9),(10,13),(7,11),(14,13),(12,10),(3,4),(8,6),(13,12),(10,8),(10,11),(9,5),(1,2),(3,2),(4,6),(9,7),(8,9),(5,4),(11,12),(3,4),(7,6),(10,9),(6,5),(7,8)]"
TESTS_RANDOM__SEL_LEX,1188,0,True,61,22736,16384.5,1024,16,"[(14,8),(4,9),(2,3),(10,13),(0,15),(11,6),(7,12),(9,13),(14,12),(14,13),(8,7),(0,2),(15,3),(1,5),(6,4),(1,10),(0,7),(11,5),(9,5),(2,12),(4,1),(10,6),(4,7),(3,8),(1,0),(8,9),(11,15),(5,3),(10,12),(14,15),(4,1),(2,6),(11,13),(10,6),(13,12),(8,5),(8,11),(9,14),(12,9),(5,10),(6,7),(3,2),(3,4),(10,9),(14,13),(5,6),(7,8),(4,7),(5,4),(6,7),(1,2),(8,11),(13,12),(8,9),(10,11),(3,2),(7,8),(10,9),(5,6),(4,3),(12,11)]"
TESTS_RANDOM__SEL_LEX,1189,0,True,62,38451,16384.5,1024,16,"[(15,7),(4,6),(2,8),(5,11),(12,10),(2,7),(14,1),(1,5),(8,15),(3,13),(9,0),(12,13),(3,10),(9,6),(4,0),(0,2),(14,11),(3,1),(10,4),(12,6),(5,8),(9,13),(7,11),(1,0),(12,8),(5,6),(11,9),(4,7),(2,3),(2,5),(1,4),(15,14),(13,15),(10,14),(9,7),(11,13),(7,3),(4,5),(12,14),(11,12),(1,2),(8,6),(8,7),(10,9),(9,6),(8,11),(3,6),(5,6),(9,7),(11,10),(10,8),(7,5),(9,10),(2,4),(4,3),(4,5),(9,8),(6,7),(13,14),(7,8),(12,13),(11,12)]"
TESTS_RANDOM__SEL_LEX,1190,0,True,62,67067,16384.5,1024,16,"[(14,8),(5,2),(13,4),(1,12),(0,15),(4,0),(12,14),(8,1),(11,9),(5,15),(7,10),(3,6),(12,4),(1,0),(3,9),(6,13),(6,5),(11,10),(7,2),(3,2),(7,9),(15,14),(4,3),(7,1),(9,12),(8,10),(13,11),(1,3),(13,15),(5,8),(0,2),(6,10),(7,6),(10,13),(11,14),(5,2),(1,2),(8,4),(12,14),(11,9),(9,6),(6,4),(12,10),(8,10),(9,8),(3,5),(13,14),(7,11),(3,2),(13,12),(7,6),(11,10),(5,8),(7,9),(9,10),(6,5),(4,3),(8,7),(4,5),(7,6),(12,11),(8,9)]"
TESTS_RANDOM__SEL_LEX,1191,0,True,62,44246,16384.5,1024,16,"[(1,0),(14,5),(13,11),(12,8),(15,7),(3,9),(14,1),(7,3),(0,11),(4,2),(10,6),(6,8),(2,5),(10,15),(6,3),(12,9),(7,8),(2,0),(5,11),(2,6),(13,4),(0,3),(10,1),(5,7),(12,15),(14,13),(12,11),(14,15),(13,8),(9,4),(3,2),(10,9),(14,13),(8,9),(12,10),(1,4),(11,7),(10,13),(10,11),(1,5),(3,5),(4,6),(9,6),(11,9),(10,6),(14,12),(1,2),(13,12),(12,11),(7,8),(4,7),(5,4),(5,6),(9,8),(10,9),(3,2),(8,7),(8,9),(6,8),(5,7),(3,4),(7,6)]"
