treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,program
PROBLEM_smallest__TESTS_DRIFT,2249,smallest,1,True,21,1277,"[SubmitNum(0111001100000110,0110101111100100,1101110101001101),VecReverse(0110001101000100,1110000010111011,0000011101010010),SwapMem(1001010010010111,1101001000011111,1010010110000100),Close(1000111101001001,1001110011010010,0010110110000011),VecGetBack(1000000111000001,1111011111001110,0001111001011011),LoadNum1(0001000101010101,1111010011011010,1000110010011110),MakeVector(0110110101101010,1100001100011001,1100011001001011),SwapMem(1111110001011000,0011000000001001,0000100000011111),Output(0000011011110010,1110011011011111,1110111100000110),TestNumGreater(1110001000100001,0001110110111110,0101111011111000),While(1011010111101111,0110101011100001,1101011000010100),Add(0100001001111111,1101001001010101,1101101110100110),SubmitNum(1101100101000100,0011110101101101,0110010101110111),LoadNum4(0000001000011011,0010010100010111,0010101101000101),Input(0110010101011000,1110100010010111,1100000110111111),TestNumGreater(0111100010000001,0001100000001100,1101010110011110),LoadNum4(1110100101101011,0100011100010011,0001110010000111),LoadNum2(1001010100010100,1111001101011010,1101111100010110),SwapMem(0101110101110011,0011100110010101,1000011110000010),TestNumLess(1000100101100100,0000001101111111,0000101011100001),CommitGlobal(1010001000100010,1110001001001010,1001000101111101)]"
PROBLEM_smallest__TESTS_DRIFT,2250,smallest,1,True,11,621,"[TestNumLessTEqu(1000101110111100,0011111000110111,0111010110101111),MakeVector(0001011110100110,0011000100111000,0011111100000101),VecGet(1111100111010100,1110010111110110,0000100000011011),SubmitNum(1110100110011010,0010100001010000,0111101010101011),LoadNum2(1011011100010011,0110101000101001,1101101000000110),LoadNum1(1011110000001011,1001110100001000,0111100111000111),TestNumGreaterTEqu(1011100100010101,1101000000011101,0100011011100111),If(1001011011000010,1111110001110100,1110000000111001),LoadNum1(1010010110011000,0111000100000001,1100000011011101),Close(1111010000111101,0110101110000101,1110101000000100),Routine(1101001000111011,0001010011001011,1010100101110001)]"
PROBLEM_smallest__TESTS_RANDOM,2191,smallest,1,False,NONE,NONE,"NONE"
PROBLEM_smallest__TESTS_RANDOM,2192,smallest,1,True,14,4652,"[TestNumGreaterTEqu(1100100110111101,1101010000011100,0100010101111100),LoadNum4(0001100010100001,1101011001010011,0110100100001101),TestNumGreaterTEqu(0111100101000111,1110011010111101,1001110010111001),If(0001010111011101,1111000111100101,0000101011110010),LoadNum2(0101101010101100,0001101110000111,1000111001110001),Close(0100101010001000,0110011110101011,1100110110000110),While(1011001010011100,0010011011100100,1101101101011100),While(0101010011010110,0110100000110111,1100000110101000),SwapMem(1111011011011110,0111100010101100,1100100000001011),SubmitNum(0000101110110111,0100111011100010,0001110000110110),TestNumGreater(0111111000100110,0011101110001011,1100010101000101),Close(1110101110100010,0000101101101010,0011001000000111),SwapMem(0001111111100000,0111001110010001,0000100000011001),Inc(0101010001000001,1111010001001011,1101011001100111)]"
PROBLEM_smallest__TESTS_RANDOM,2193,smallest,1,True,8,4358,"[Close(1100101010111100,0010110010010101,1000110110110101),TestNumGreater(0111010110111101,0001001100000000,1101001011001011),Div(0111100000110010,0101001010001011,1111100111001100),SubmitNum(1111111101001000,0010001111111000,1100010010110001),TestNumGreaterTEqu(0110101011111011,1000100110001011,0101000110110100),LoadNum2(0001001111101010,1000010001001000,0010100000001111),Countdown(0100010100010010,1000100100011011,1001110001010100),SwapMem(1100101010001000,0110111111111010,1011011100001001)]"
PROBLEM_smallest__TESTS_RANDOM,2194,smallest,1,True,13,1150,"[Close(1100100010101110,0101001110111100,1011010101011111),TestNumGreaterTEqu(0000101100110011,1101101101010000,0111111011000001),If(0011011011000110,1011101010100110,1100100001100010),LoadNum2(1010001100111001,0000111111010011,0001100100000010),Close(0011100011000101,0101000000010000,1101101101111110),SubmitNum(1011100010110010,0100010010101000,0010110110010111),TestNumGreaterTEqu(0011100101110010,1101110110101001,0111010011000001),If(0111110110100010,0110100000100101,0100101101101010),SubmitNum(1000101110000100,0111111001110111,1100111001011110),ModuleDef(1011111101011101,1100001000101011,0110100100001111),TestNumGreaterTEqu(0010100100011000,1010101011111010,1011110010000011),If(1001110011000110,0111000111110000,0000101000001101),LoadNum1(0001100100101001,0110100010111010,0001100000100100)]"
PROBLEM_smallest__TESTS_RANDOM,2195,smallest,1,False,NONE,NONE,"NONE"
PROBLEM_smallest__TESTS_RANDOM,2196,smallest,1,True,6,1563,"[MakeVector(1101110111010110,0101100110010010,0110101001100111),VecSwapIfLess(1101000111011001,1001110111100101,1000101000101011),VecGet(0100010111110001,0100001100011110,1011011111101101),Inc(1000110101100111,1101011000011100,0101010110010010),SubmitNum(0101111111001111,0110000000001011,1100101101101111),Routine(1110100111100011,0100100110111011,1101111110010101)]"
PROBLEM_smallest__TESTS_RANDOM,2197,smallest,1,True,18,1012,"[LoadNum3(0111011101010001,0111010101001011,1010000110110001),ModuleDef(0111001101100100,1101110010001011,1001101100100001),Not(0100111010011011,1111010001000000,1000100001001001),While(1100010010011101,1001000101101111,1011011101000010),SwapMem(0111011000100111,1101011110001100,0001000010011010),VecAppend(0110001000110100,1010111110100000,0111101011010100),SubmitNum(0001010100100001,1100100011101011,1001001110000000),Sub(0011100000010010,1001101100001110,0010101010010111),TestNumLessTEqu(1011100100110001,0100010011100101,1010100111000001),LoadNum4(0011001001100011,1001110110000100,1100110001111010),Countdown(0001101110011011,1101111010110111,1010010001010001),SubmitNum(1011100101110001,1001011111011001,1110101001000011),LoadNum1(0101011101000010,1111101010110001,0110000010101110),LoadNum3(0111011100110011,0011010011100000,1011000011011000),TestNumLessTEqu(0010111100010011,0000011001010111,1011000111001100),LoadNum4(1111001000110001,0001011101110101,1100111010101110),Countdown(1001100101001111,1101111101001011,0000010000000110),CommitGlobal(0100000000110111,1000011110010000,0001111101110110)]"
PROBLEM_smallest__TESTS_RANDOM,2198,smallest,1,True,12,6126,"[TestNumLessTEqu(1001100000011001,1111111010011110,0110011010000111),Close(1110111111111101,1010100101100011,0011011100101101),SwapMem(0000001010010011,0111010100011001,0101101111000011),SubmitNum(0101110111110010,0001010100101010,1101110101000110),If(0110110010000001,1101110101101110,1000010101100101),SubmitNum(1101101101011000,0001000101010101,0011000000101110),Add(0110100010100000,0001000101011001,1011001111111000),Routine(0001011010100001,0101011001011111,1100000100010100),Close(1010001111101000,1110010110111000,0010100011000010),TestNumGreaterTEqu(1101101100101011,0001100000110011,0011101101001101),Countdown(0000010100001110,0000110110111011,1000011100100000),SwapMem(1010111010101111,0011000100011111,0000001111110011)]"
PROBLEM_smallest__TESTS_RANDOM,2199,smallest,1,True,18,6131,"[Sub(0011001101010111,0001111111101011,1101100111110010),Dec(0100101011110111,1101111000011000,0100011100110001),Countdown(0101010010101011,0101001001011101,0101000101100111),Add(1101011100101101,0100011101011000,0111101000101001),SwapMem(0100010000111111,0001011001000111,1001000111010011),SubmitNum(0011001000000011,0011001000011101,0101100001100000),LoadNum1(0001000100111110,1100110110011110,0110011010111001),TestNumLessTEqu(0000101000001011,0101011111111001,0100110011100110),While(1100110111010100,0100010111001111,1100010100101001),TestNumLess(1110100101001011,1010100110111011,1111000000101110),Add(0111110000101101,0010111001010001,1010100011100001),SwapMem(0011101000111000,0111000101001011,1100111100111100),LoadNum3(1111101100100001,1011010111000010,0110101011000011),SubmitNum(1001100110110011,0000010000100101,1101110100000010),If(1111100100001100,0110110011100001,1010001011001011),LoadNum2(1011110100000000,0010010110011111,0001010101100111),TestNumEqu(1011010100011000,1010111110110100,0111011000010100),SubmitNum(0001001100010011,1110001000010110,1000101110100011)]"
PROBLEM_smallest__TESTS_RANDOM,2200,smallest,1,True,13,1668,"[Not(0000111101011100,0110011110001110,1111010111001111),While(0110011000101110,0010111110101100,0000010001000100),SubmitNum(0100110011010111,0011010100010110,1010100010110010),TestNumLess(1111100110011101,0001011100010111,1111100001001001),CopyMem(1101001100100010,1001100011010000,1011100011100101),LoadNum1(0111101010110010,0011011110110000,1111010001000000),While(0100100101111111,1001010010000010,1010001011110110),LoadNum3(0101010100100100,0110111001010101,1100001111110110),TestNumLessTEqu(1101100011011011,0111011101110101,0101100111101100),While(1100101101101000,1011001110010000,1100101111000101),LoadNum4(0100010101111100,1101011101110100,1101011100000101),SubmitNum(0111111110101100,1101010111111010,0100110111100000),SwapMem(1101111001001000,0110110111101011,1000011001000100)]"
PROBLEM_smallest__TESTS_RANDOM,2201,smallest,1,True,7,5546,"[MakeVector(1111000111110111,1110110110101000,1101010101110110),TestNumLessTEqu(1011101111010101,1100110110110110,1110001111011010),SwapMem(0011000011110011,1011000111001010,1011000111001010),VecSwapIfLess(1101101111101000,1110001001100011,0110010001000001),VecGetFront(0100101101110101,1110111111110010,0011111001110000),SubmitNum(1111111011110011,0001000111111000,0011010111000111),Routine(1000110101111110,1101000000000010,1001010110110110)]"
PROBLEM_smallest__TESTS_RANDOM,2202,smallest,1,True,8,631,"[Close(1001011110111100,1101000101010000,0001111010110101),SwapMem(1100011010111110,0010000101110000,0110000100111101),Dec(0100110000101100,1010110100010010,0101000100110000),While(0000100100000110,1110010011100111,1111000101110111),SwapMem(0010001110110010,1000100010000100,0010111001011011),SwapMem(0001010100010010,0011111100010001,1101100010110110),TestNumLessTEqu(1110001111110101,0011101010010010,0000011110111110),SubmitNum(0001111001110111,1110000011100001,0001100001111100)]"
PROBLEM_smallest__TESTS_RANDOM,2203,smallest,1,True,6,241,"[SubmitNum(0100110000010100,0101101011011110,0011011001010101),TestNumGreaterTEqu(1100000001011100,1001010111110110,0001101010111100),Div(1110111111001011,0100101010101011,1110010011010101),LoadNum3(0111010101111011,0111111110101001,0101111011011100),SwapMem(0100111011010111,1010100110010001,0010110111010010),Routine(0100011111000110,0100001110110101,1001100011111010)]"
PROBLEM_smallest__TESTS_RANDOM,2204,smallest,1,True,11,3950,"[MakeVector(0010000100110000,0111011100100110,1000101101011100),SubmitNum(1000101010011011,0000100010011000,1000110111100001),SwapMem(1011101110000001,0110100001001011,0010010101101011),TestNumLessTEqu(0010101111010010,1011101011101010,1100000010011001),VecSet(0000011100111100,1001111100000001,1111100101110111),VecGetBack(1010001100011000,1101000111000110,0111000011111011),TestNumGreater(1100001110001000,0011011101000101,1111101110011011),VecGet(1111100000010111,1011101111001011,1101110101010010),TestNumGreaterTEqu(0101100101101001,0110100111010101,1111011101101100),If(1111011110100110,0011110001011101,1111100110101011),SubmitNum(1101001101011000,0110111100111001,1111011101101010)]"
PROBLEM_smallest__TESTS_RANDOM,2205,smallest,1,True,11,5745,"[Add(0000100000110011,0101010000000100,0010110010000101),TestNumGreaterTEqu(1101100001011101,1111000110000001,1001110010101001),LoadNum4(0000000100011101,0000011111001000,0110011101110101),Div(0100010100001100,0001100010011110,1010000110111110),TestNumLessTEqu(0001110011101101,0010101100011101,1001010110010101),While(0101100101000010,0000111110011101,0000000111100110),TestNumGreaterTEqu(1010010111100011,1111111010110000,1010000000001000),Div(0011001101100101,0111001000001101,1000000000100000),SubmitNum(1111111001011010,0100111010010011,1110001001111011),MakeVector(1111100000100101,1110110010100111,0000010011110000),VecGet(1001110101001111,1001001000101110,1110111101101101)]"
PROBLEM_smallest__TESTS_RANDOM,2206,smallest,1,True,16,2402,"[LoadNum4(1111110100001100,1011011011101110,1110011000101001),TestNumLessTEqu(0001101100010010,0111011111100100,0010011101010111),Close(1101001100010100,0101110010010000,0011100101101100),LoadNum2(0001100110011011,0111000011111100,1011000111100000),SubmitNum(0001101111111001,1101111100111110,1100101110000100),While(1101011000010100,1000110101010110,0001100110101100),TestNumLessTEqu(0011001111010110,1010101010001001,1001010100010000),CopyMem(1110010000101110,1000000010001010,0010000001101111),SubmitNum(0000101010110011,1011000100001011,1000101010110100),Close(1101101010001010,0010000010100110,1101111111111010),LoadNum4(0111000110010010,1111010111110100,0111011000001100),TestNumLess(0011001011111000,1001100011111100,0100010101001011),IfNot(1000010000110011,1011101001111101,0000111001110100),LoadNum1(1000001100111101,1111000010110111,0110001101111110),TestNumGreaterTEqu(0111101010110100,0010000111100001,1000110000010111),Routine(1000010100110100,1001110001010000,1101001001010100)]"
PROBLEM_smallest__TESTS_RANDOM,2207,smallest,1,False,NONE,NONE,"NONE"
PROBLEM_smallest__TESTS_RANDOM,2208,smallest,1,False,NONE,NONE,"NONE"
PROBLEM_smallest__TESTS_RANDOM,2209,smallest,1,True,14,704,"[SubmitNum(0011100000111101,0011110110010010,1101000101101111),TestNumGreater(0010000000100011,1011010010001001,0101001011000101),Countdown(1001111010100111,1111011100110101,0100011001001001),LoadNum4(1010001100111011,0001101001110011,0111110100010111),SubmitNum(1011100010100000,1110100110001100,1001110011101111),Close(0011000111000111,0101000111110110,1100101110001011),TestNumGreater(1011011110110010,0111011110101011,0001101011100101),Countdown(1101100010100100,1011110110000101,1101111111101001),LoadNum1(1011001000111011,0111010001100100,0010111011010010),SubmitNum(0111110101110010,1011010100110011,0010111111001110),Close(0000101000111100,1100110101011100,0100011100011010),TestNumGreater(1011001010100010,0101010111000111,0110101011100100),Countdown(0101101000000100,1100111110100111,0000111000011111),SubmitNum(1011010100010000,0011101011111101,1011011111101000)]"
PROBLEM_smallest__TESTS_RANDOM,2210,smallest,1,True,8,664,"[Sub(1010110100001001,1101001001101011,1010010110010011),IsNum(1111010110011001,1101101110010010,1010100101011010),While(0001100100010000,1110011110100100,0001100111111111),TestNumLessTEqu(1111001111011011,0010100000110011,0100111001011111),Div(1111100110111010,0010011000101110,1010001010100011),SwapMem(1010011101100100,1110101100111101,0011001111011011),SubmitNum(0001001000110111,0101100111011000,0111101110001011),CopyMem(0101010101001010,1110110110000000,0110011010010100)]"
PROBLEM_smallest__TESTS_RANDOM,2211,smallest,1,False,NONE,NONE,"NONE"
PROBLEM_smallest__TESTS_RANDOM,2212,smallest,1,True,12,895,"[SwapMem(1011010101000001,1110000110011000,0101011110110111),SwapMem(1000011100010100,1000001101111011,0001011001001110),Close(1000100110011010,1111000000000010,1111001101010101),SubmitNum(0100000101110100,0110011011101111,1111110000000011),TestNumLessTEqu(0101011100100100,0001101001111010,0000010111001011),IfNot(0010110100001101,0001010110011001,1011001011100100),Routine(1101110110011000,1111010010101101,0111010010111110),Close(0011100000000101,0101111011011111,1000000101100000),TestNumLessTEqu(0111011001110100,1001010010111010,0001011011001111),LoadNum1(0011000100111011,1110000001010000,1011001101000100),IfNot(0010111110101000,1100001111001111,1001100100000000),Routine(1001110110011010,0011011000100001,0111010001100000)]"
PROBLEM_smallest__TESTS_RANDOM,2213,smallest,1,True,19,1906,"[SubmitNum(1011010111011110,1010100111110100,0011101110110101),CopyMem(1000110111111111,0010110111011010,1101000011011110),TestNumGreater(1001001111110001,0111011011011111,0111110111111100),Countdown(0101001111111110,0001011011110101,1101001001000010),SwapMem(0001101101001001,0000000110010100,1101111011000101),TestNumLess(1011110001000011,1101101010111000,1101110111101000),Close(1101111110101101,1010001100111000,0111111011011110),LoadNum2(1101101001111011,0001011111000101,0000011000110100),LoadNum4(1110001001001101,0111010111111101,1011010110011001),Sub(0010100101110111,0101111110111010,0000110100011001),SubmitNum(0111110110110101,1110001101011101,1011100011010100),TestNumLessTEqu(1111110110011010,1010101010010001,1110010111101110),Countdown(1110101110101111,1101100101000110,0111111001011001),TestNumLess(0110000011111110,1101100010010001,1111110111100110),Close(0001011101110101,0100100001100110,0101011000001000),SubmitNum(1010101101110110,1000000010001101,0101000000100101),TestNumLess(1010010001011001,0010100000011011,1100011011111100),IfNot(1101101101110011,0111101001011110,0001001001011110),SubmitNum(0110010100100011,0001010111011101,1001001111101111)]"
PROBLEM_smallest__TESTS_RANDOM,2214,smallest,1,True,18,5454,"[LoadNum3(0101100110010000,1010100001010011,1001110100001000),Close(0110010011101100,0000011101001010,1111110110011010),TestNumGreaterTEqu(1000101110111000,1011110101101101,0100111000101011),VecPop(1111000001111111,1101100110010101,1100111111010011),LoadNum4(1011010110100001,0010011011010010,0111101001000001),TestNumLessTEqu(1101000100101000,1010011110100001,1101001001110101),SubmitNum(1110011010101101,1100110101001101,0101110000001010),MakeVector(0001001100110000,1011101011011011,1101010000110010),VecRemove(1110001110100110,0100111001101111,1111001111011000),LoadNum2(1000000111110000,1000011010110101,0011011100010010),If(0101010011011101,0110100011000011,1111111101010111),VecGetBack(0110101000111001,0011001100000001,0110010111101101),SubmitNum(0001111010011001,0001100001111010,0110000111100010),SwapMem(0011001010010101,0010110010011101,0001110101110010),TestNumGreaterTEqu(1100010000011000,1000110100011100,0101000110101001),While(1100010110001000,1001101100101110,1011011000010011),Close(0100110000001111,1001001011001101,1101000000011001),SubmitNum(0110101010011001,0000110010101011,1111100110001110)]"
PROBLEM_smallest__TESTS_RANDOM,2215,smallest,1,True,11,4059,"[Close(0001010010010111,1000110101101011,0011011010110001),CopyMem(1101000111101110,0110110010000010,0100000001011001),TestNumGreaterTEqu(1011000010010101,0101101001010100,0010100010101111),SubmitNum(0000101111011001,1011001010011101,1100010010011010),If(0000000001111101,1011110000011011,1000011111101011),LoadNum2(1001100000110101,1000010110100010,0111000001000010),Close(0100100011000110,1001100110011110,1010101110110100),TestNumGreaterTEqu(1010101010001000,1011100011000001,0100010011011010),LoadNum3(1010111110011011,1110110000101010,0110111010101010),Countdown(0001000001011111,1110011001010111,1111110110100101),SwapMem(0001100000001001,0111110011100110,1111010011001000)]"
PROBLEM_smallest__TESTS_RANDOM,2216,smallest,1,True,8,6266,"[TestNumGreaterTEqu(0010011000110010,1101111011010110,1001100100111110),IfNot(1110000110111000,0100111111001111,0001001001000100),CopyMem(0011101100100100,1111110111001000,1000101011110101),Close(0111100000011101,0011010010000110,1001000101000000),SubmitNum(1111111101110100,0000110110011111,1111111011100010),SwapMem(1101010101000010,0011001111110110,0110011101100010),LoadNum4(1001010100110000,1101110011111011,0001000011010001),Routine(1011111101011100,1000100000110010,0011000100000110)]"
PROBLEM_smallest__TESTS_RANDOM,2217,smallest,1,True,9,5217,"[TestNumGreater(1001101101001100,1011010000110011,1011101101011110),LoadNum1(1000011100001100,0111100110010110,0101000010100110),SwapMem(1001101100001111,1010000000110000,1000101110000011),SwapMem(1011011110110010,0101111101001100,0010000011110111),If(1001011110111111,0101111001000101,1010000101110111),SwapMem(1001101110000000,0100101100101111,1111101010111111),Close(1101110110000011,0001111001001010,1011000010011100),SubmitNum(1100100100011110,0000111110001001,0011011100111101),Routine(0011101100010010,0001011010110111,0001111000001100)]"
PROBLEM_smallest__TESTS_RANDOM,2218,smallest,1,True,11,347,"[SubmitNum(1011010011111101,0000110001010110,1010101011001001),MakeVector(0000001010101010,0000010001001010,1010111000011100),SwapMem(1101010110101000,0000010101000011,0001100111111010),VecSet(0100010001011011,0111000001111000,0101011011111010),VecGetBack(1011000101010001,0100101000011101,1011101100011111),VecSet(0011000001101111,1100001000001001,1011001110010111),Div(0001110101100101,1100000100000110,0000100101001011),VecGetFront(0000111110011001,0111101111011111,1100000001000011),IsNum(1101000000010000,0110001110000011,0110001011110010),TestNumGreaterTEqu(0111111110101010,1010101100000110,1110000011111001),Routine(1110110100110111,0111000101001010,0010001000110100)]"
PROBLEM_smallest__TESTS_RANDOM,2219,smallest,1,True,14,2301,"[TestNumGreater(0001001010010111,1110111101110111,0110000111001111),TestNumLessTEqu(0101011001001110,1001100111001010,1010010010101000),Div(1101010100010101,1001010111101100,1100000010101001),LoadNum3(0100101010101101,0011001100011110,0101010110010010),If(1101001110101010,1001110110111001,1000111010011110),LoadNum1(0111101100000001,1001101110100010,0010111100100010),Close(1111111111110000,0011000001011111,1111011100011101),TestNumGreaterTEqu(1001100011011001,0011110100110001,0111001000011011),If(0100111011000000,1111000011101000,0110111111100001),LoadNum1(0111111000110101,0011111010010010,0011001110011100),Close(0000100000101111,0011010110000111,0000000011001011),SubmitNum(1001101000011010,0001100110110001,0101100100110110),If(0000001101110010,0000110011000101,1101010111101101),SubmitNum(0001101111110101,1011111010001100,0101001111001111)]"
PROBLEM_smallest__TESTS_RANDOM,2220,smallest,1,True,9,1877,"[TestNumGreaterTEqu(0010000100010011,1100110111011001,1110111010000110),Div(0001100010000000,0010111111011011,0111001000111101),TestNumGreaterTEqu(0110101100010010,1101010100011000,0111101011110110),LoadNum1(1100001011010101,1101010110110100,0011010010010111),Div(1100010101000000,0110111111001010,1011001000111100),SubmitNum(1110010111000010,1011110000100101,0100010001111000),TestNumLessTEqu(0011100000111000,0101001101000010,0000110001100111),If(0000101110001111,1110101000101100,0001110111110001),SubmitNum(1011001010010111,0111010010110011,1110000110000000)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2131,smallest,1,True,11,3844,"[SubmitNum(0101100101000111,0001010111101100,1010010010000001),Close(1000001000110001,0111011101011111,1111000100100110),TestNumLess(0011000101011000,1101111000111101,1010101110001101),TestNumLess(0111001001100000,0100001100010001,0000110100001100),IfNot(1010000010001000,1110001000000011,1100011001010001),SubmitNum(1011010111111000,0010111100101001,0001011110110110),SwapMem(0101011101100100,1111111001111100,1000011001000110),Close(1011010011111101,1100001110001101,1111100110000110),LoadNum4(1101110101100111,1011010110011011,1101010010101001),Countdown(1010101101001110,1100110010010101,1101000000010010),LoadNum3(0111101011011111,0011110000000001,0010110001001101)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2132,smallest,1,True,14,1900,"[TestNumGreaterTEqu(0111010001110000,0001001110001001,0110011010001110),IfNot(0110110010010001,0001100001001001,0101001101010011),LoadNum2(1000000100011000,1110110110111000,1110000111111110),Close(1010001101111100,0101101101010011,1001111111110101),Close(1111101101101100,0010111011011011,1001001000101111),TestNumLessTEqu(1001001101100010,1110111110001101,1100101000001110),SubmitNum(0011101100001000,0111110000101100,1111111010101010),TestNumLess(1001001010001000,1000001110110111,1001001101000011),LoadNum1(1011101100100000,0010011100110101,1110000110010110),Countdown(1010001011000010,0110001111111001,1000110010011100),SubmitNum(1000111110011001,0100101110111101,1101101111111100),Close(0110000110111010,0100100001010010,1111110000101101),Countdown(0000110101111111,0001111001000101,1010100100110001),Return(1011001110000110,0111000110011000,1001100110010111)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2133,smallest,1,True,8,4124,"[SwapMem(1111001010110111,1100100110010011,0110111010000011),SubmitNum(1111011111001100,1001010010000000,0010110111111011),Close(0000011010111110,0010010000110000,0110111101111001),SwapMem(0101110101010001,0010001100101011,0111100011100000),TestNumLess(1101001011111111,1011001100111101,0111011110011011),SwapMem(1010101010111000,1011001100110011,1010011011100000),IfNot(0010001011001001,0110011110010011,1011000001010110),Routine(0100110011011111,1111001000011111,1010111000010100)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2134,smallest,1,True,6,5771,"[SwapMem(0001001111010000,1101101100100010,0110011000000101),TestNumLess(0001111101100010,1010101110011101,1010011001010110),SubmitNum(1000000101011001,0011110000001010,0001101100111000),SwapMem(1101001000010100,0111111111111000,0000001101111000),Div(0010000100100001,1010101101010010,0100100110011011),Routine(0000101111010001,0110001010100101,0010111011000001)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2135,smallest,1,True,21,2003,"[ModuleDef(1001000010100101,0111011000111110,0111100010000001),Countdown(1100011110101110,0101011010010100,0101101100011111),LoadNum1(0101000110000000,0011101100010000,1000100011111011),Routine(1111111110011101,0100000110011100,0011000001111100),Close(1001110010010100,0100001011010010,0000001000000001),VecGet(0000000011101000,1101111011110001,0010001010010110),Routine(1001110111111111,1001111000000000,0001011101000111),ModuleDef(1100100110011101,1011100101100101,1110110101010101),SubmitNum(0010001000111110,0010100111011000,0011100010000010),MakeVector(0011101000000000,1001100101110000,0010111011000010),TestNumGreater(1111001100010001,0111010111010001,1101111111001011),VecGetFront(0010100000110000,0100101101101000,1110000111111100),CopyMem(1100010110011000,1011100000110010,0101001001001000),Countdown(1010100111110011,0011111100101111,1110110011100100),LoadNum1(0001100111101010,0001110010000010,0010110010100110),LoadNum1(1100000101111100,1101110010111101,1101111010100100),Routine(1100100101110000,0000101010000110,0111000011010110),Close(0100000110110011,0111100100110011,0001101111111000),LoadNum2(0011011100011010,0100010000100011,1000111100010000),TestNumLess(0001101110110001,0100110001001000,1101111111111001),Foreach(0001010001010101,1000110100010111,1111010110000010)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2136,smallest,1,True,12,2705,"[TestNumGreaterTEqu(1111100110011111,1001000011010101,0001110011111111),If(0010010011111110,0101001110001110,1100001110111010),SwapMem(1111010011011110,0100100001010001,1110111101010001),Close(1110000101111000,1100000101001101,0100000110000001),TestNumGreater(1001111110010110,0000000110111000,0101100010111110),Countdown(0101100001111110,1001101110101110,0100111111100001),SwapMem(0101111111011011,1001110010001000,1000110101111001),Close(1101100011110100,0110100111110010,1100111100000100),SubmitNum(0011111111011111,0000100000111100,1110000101000100),TestNumLess(0110000100000011,1011111111010000,0000000111101010),Countdown(1100000000111111,0011011000010100,0001001001010101),SubmitNum(0011100000101011,1011110100110111,0101001111010010)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2137,smallest,1,True,10,2485,"[SwapMem(1011011010011110,0011001000101010,1101101110110010),While(0100111001001010,1111011000101111,1110100100010001),Routine(1101011001111010,0010101100010110,1010001001000001),Close(1010100011110000,0000101110111001,1000011100110110),SwapMem(1001101110101001,1001110101010001,1101001110000101),Sub(1111000101100100,1100111011100000,1101111011010111),SubmitNum(0011011101110010,0001111110010100,0011110010011011),Routine(0001111011010010,1100000111100010,0001110100011010),ModuleDef(0101011111101100,0100101001100011,1111010000000101),TestNumLess(1111000100100001,1001101111100111,0000110001101011)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2138,smallest,1,True,8,4065,"[TestNumGreaterTEqu(0101000011100011,1110001000010100,1100000000001111),MakeVector(0110101100111110,1010110111010000,1111111010010110),Close(0101100001101011,0100011011111011,1011010110010001),VecSwapIfLess(1001000010101101,1011000000001011,0111111010101011),Foreach(0000000000100101,0001011110011011,1111010001110000),SubmitNum(0010010101100101,0000011011101011,0111011001000001),VecRemove(1110001110110110,1111010000001001,1011010000111101),Break(1101100010000101,0101101000011011,1110100010111111)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2139,smallest,1,True,10,1109,"[MakeVector(0010000110001011,0110111010000010,1100001100101011),TestNumGreaterTEqu(1111000001101010,0110011010011001,0010000101110001),VecSwapIfLess(1010101101101111,1001100001000010,0011100001110011),VecSet(1010001110000001,1000101001100110,0011001101001101),VecSwapIfLess(0000100010100010,0001011010110001,1101111100010010),VecGetFront(0011100010011010,1000111110000110,1010100100010101),TestNumGreater(0011101111011101,0010111000000100,1111110110100000),SubmitNum(1000111101111110,1010000101110000,1101000110011001),Countdown(1110010111110100,1010101101011011,0111011110100010),SubmitNum(0000101100000101,1000000100011100,1111000000001000)]"
PROBLEM_smallest__TESTS_STATIC_COHORTS,2140,smallest,1,True,14,5887,"[LoadNum1(0110110001111011,0000111010100100,0101010001100101),TestNumGreater(0010011100010001,0011011101011101,1001111011111110),If(1011111111100011,0000001110010110,1101110101110000),Add(1100000000111010,0110010111010111,0011110000110010),Close(1111101000011000,0110000111010100,1011010001101101),TestNumGreater(0010101100011000,0110100010111100,1110111101001110),SubmitNum(0011001011100000,1111101010110110,1110110000100010),If(0111111000111010,1101001111001111,0000110001011011),SubmitNum(1110100101011001,1101010110111011,0100011000100100),LoadNum1(0001101000110001,1110111010101101,1111111101010100),Close(1110111011000011,0111001111000010,0010000011011111),TestNumGreater(0111101100111011,0100110110111000,0011111010110110),If(1110111111111101,0000001010100010,0001001110101100),SubmitNum(1101100010101001,0111010011111100,0000100011110010)]"
